Part Type,Part Number,Serial Number,Date,Process,Pass / Fail,Failure Type,Details,,,,,
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/6/2017,ESS,Fail,Display,,,,AY02Process,AY02Fail,AY02ESSFail
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/9/2017,ESS,Fail,Display,,,,AY02Process,AY02Fail,AY02ESSFail
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/19/2017,ESS,Fail,Display,,,,AY02Process,AY02Fail,AY02ESSFail
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/20/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/27/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,1/26/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
SubAssembly,AY02-BEA_TSPCU-LCD-GLS,DSP0xxxx,2/1/2017,ESS,Pass,,,,,AY02Process,AY02Fail,Pass
